From	To
ENSG00000106245	C9JCD9
ENSG00000106245	C9JNV2
ENSG00000106245	F8WCN7
ENSG00000106245	P41223
ENSG00000106246	C9JGL8
ENSG00000106246	C9JQN9
ENSG00000106246	C9JWL7
ENSG00000106246	O75127
ENSG00000106258	P20815
ENSG00000106258	Q7Z3N0
ENSG00000106261	B3KRF7
ENSG00000106261	C9JRM9
ENSG00000106261	E9PC66
ENSG00000106261	P17029
ENSG00000106263	C9JQN7
ENSG00000106263	C9JZG1
ENSG00000106263	P55884
ENSG00000106266	C9IYC5
ENSG00000106266	C9J014
ENSG00000106266	C9J271
ENSG00000106266	C9J8E6
ENSG00000106266	C9JCB9
ENSG00000106266	Q9Y5X2
ENSG00000106268	C9J361
ENSG00000106268	P36639
ENSG00000106278	P23471
ENSG00000106290	A0A1D5RMS5
ENSG00000106290	C9J088
ENSG00000106290	C9J7C4
ENSG00000106290	C9JFL8
ENSG00000106290	C9JHQ8
ENSG00000106290	C9JI39
ENSG00000106290	C9JIS2
ENSG00000106290	C9JTY6
ENSG00000106290	E5RHA1
ENSG00000106290	E5RKA5
ENSG00000106290	F8WEJ7
ENSG00000106290	J3KR72
ENSG00000106290	P49848
ENSG00000106299	O00401
ENSG00000106305	A8MU58
ENSG00000106305	F8W950
ENSG00000106305	F8WCL2
ENSG00000106305	Q13155
ENSG00000106327	E7ET36
ENSG00000106327	H7C544
ENSG00000106327	Q9UP52
ENSG00000106330	C9J3M4
ENSG00000106330	F8WF07
ENSG00000106330	O75425
ENSG00000106333	Q15113
ENSG00000106341	O96001
ENSG00000106344	C9JAA9
ENSG00000106344	C9JE21
ENSG00000106344	H7C5G8
ENSG00000106344	Q9NW13
ENSG00000106346	B4DP25
ENSG00000106346	C9JPC9
ENSG00000106346	E5RJP3
ENSG00000106346	E7EWZ4
ENSG00000106346	F8WD92
ENSG00000106346	Q9H9J4
ENSG00000106348	C9J029
ENSG00000106348	C9J381
ENSG00000106348	C9K0R9
ENSG00000106348	F8WDE9
ENSG00000106348	H7C511
ENSG00000106348	H7C5T1
ENSG00000106348	P20839
ENSG00000106351	A0A0C4DG34
ENSG00000106351	H7BZA5
ENSG00000106351	O95081
ENSG00000106355	B8ZZF8
ENSG00000106355	F8W8Y8
ENSG00000106355	Q9Y4Y9
ENSG00000106366	P05121
ENSG00000106367	H7C1E4
ENSG00000106367	P61966
ENSG00000106392	C9JDX1
ENSG00000106392	C9K0C8
ENSG00000106392	Q9NS00
ENSG00000106397	C9JIX5
ENSG00000106397	C9JU11
ENSG00000106397	H7C0B8
ENSG00000106397	H7C2A8
ENSG00000106397	H7C2S8
ENSG00000106397	H7C2V1
ENSG00000106397	O60568
ENSG00000106399	B5MC59
ENSG00000106399	P35244
ENSG00000106400	O43257
ENSG00000106404	C9J3Z2
ENSG00000106404	C9JHQ4
ENSG00000106404	H7C2D7
ENSG00000106404	P56746
ENSG00000106404	Q96FX9
ENSG00000106415	H7C0B2
ENSG00000106415	H7C0Q2
ENSG00000106415	H7C2L5
ENSG00000106415	Q86VQ1
ENSG00000106443	A0A0U1RRH6
ENSG00000106443	E5RHD5
ENSG00000106443	O94880
ENSG00000106459	C9JP85
ENSG00000106459	Q16656
ENSG00000106460	C9J998
ENSG00000106460	C9JZ87
ENSG00000106460	F2Z3N7
ENSG00000106460	Q9NUM4
ENSG00000106477	C9IZ34
ENSG00000106477	C9J6R3
ENSG00000106477	C9J9X8
ENSG00000106477	C9JCX6
ENSG00000106477	C9JXA0
ENSG00000106477	F8WAV3
ENSG00000106477	F8WF85
ENSG00000106477	Q9BYV8
ENSG00000106479	C9JB70
ENSG00000106479	O60290
ENSG00000106483	C9JMJ2
ENSG00000106483	Q6FHJ7
ENSG00000106484	C9JCM6
ENSG00000106484	C9JG66
ENSG00000106484	C9JRA9
ENSG00000106484	C9JSW2
ENSG00000106484	C9JUD2
ENSG00000106484	C9JW74
ENSG00000106484	C9JWU9
ENSG00000106484	Q5EB52
ENSG00000106484	R4GN52
ENSG00000106524	F8WB95
ENSG00000106524	G3V0G5
ENSG00000106524	Q8IV38
ENSG00000106536	C9JSC0
ENSG00000106536	H0YK27
ENSG00000106536	H0YKR5
ENSG00000106536	H0YL15
ENSG00000106536	H7C2B2
ENSG00000106536	P78424
ENSG00000106537	O95857
ENSG00000106538	C9J8S2
ENSG00000106538	Q99969
ENSG00000106546	P35869
ENSG00000106554	C9JRZ6
ENSG00000106554	F8WAR4
ENSG00000106554	F8WD73
ENSG00000106554	Q9NX63
ENSG00000106560	C9JND7
ENSG00000106560	Q9UG22
ENSG00000106565	Q3YBM2
ENSG00000106571	C9J9N4
ENSG00000106571	F8WEV4
ENSG00000106571	P10071
ENSG00000106588	C9JCK5
ENSG00000106588	F8WEG3
ENSG00000106588	H7C3A7
ENSG00000106588	H7C402
ENSG00000106588	P25787
ENSG00000106591	B3KQX1
ENSG00000106591	H7BZU9
ENSG00000106591	Q9BYC8
ENSG00000106603	C9J6J1
ENSG00000106603	C9JA07
ENSG00000106603	F2Z2D1
ENSG00000106603	F2Z2J3
ENSG00000106603	F8WBS2
ENSG00000106603	Q9GZY4
ENSG00000106605	C9J1E1
ENSG00000106605	P53004
ENSG00000106608	C9J0W2
ENSG00000106608	C9JKA8
ENSG00000106608	F8WCC3
ENSG00000106608	F8WDN0
ENSG00000106608	Q8TCY9
ENSG00000106609	C9J3C8
ENSG00000106609	C9JKP5
ENSG00000106609	F8WE75
ENSG00000106609	Q9NWD8
ENSG00000106609	U3KQ21
ENSG00000106615	C9J469
ENSG00000106615	C9J931
ENSG00000106615	F8WBL3
ENSG00000106615	Q15382
ENSG00000106617	C9JUG1
ENSG00000106617	E9PGP6
ENSG00000106617	F8WAY3
ENSG00000106617	F8WDA1
ENSG00000106617	F8WDB5
ENSG00000106617	Q9UGJ0
ENSG00000106624	C9JLQ8
ENSG00000106624	H7C0W8
ENSG00000106624	H7C1J5
ENSG00000106624	H7C391
ENSG00000106624	H7C3D7
ENSG00000106624	H7C4B5
ENSG00000106624	Q8IUX7
ENSG00000106628	A0A087WWF6
ENSG00000106628	C9IZD2
ENSG00000106628	C9J8Z7
ENSG00000106628	C9JHC7
ENSG00000106628	C9JLE1
ENSG00000106628	F8W8R3
ENSG00000106628	H7C1B3
ENSG00000106628	P49005
ENSG00000106633	C9JQD1
ENSG00000106633	H7BXV0
ENSG00000106633	P35557
ENSG00000106635	F2Z3H6
ENSG00000106635	F8WDZ4
ENSG00000106635	F8WE18
ENSG00000106635	Q9BQE9
ENSG00000106636	H7C3K7
ENSG00000106636	O15498
ENSG00000106638	A0A087WXC6
ENSG00000106638	E9PF19
ENSG00000106638	F2Z3G3
ENSG00000106638	F8WB62
ENSG00000106638	F8WBD9
ENSG00000106638	F8WBP2
ENSG00000106638	F8WCC7
ENSG00000106638	F8WCR3
ENSG00000106638	F8WDI9
ENSG00000106638	F8WEC3
ENSG00000106638	Q96E41
ENSG00000106638	Q9Y4P3
ENSG00000106648	D3DX14
ENSG00000106648	Q7Z4T8
ENSG00000106665	H7C4L6
ENSG00000106665	H7C5H8
ENSG00000106665	Q9UDT6
ENSG00000106682	Q15056
ENSG00000106683	E9PC47
ENSG00000106683	P53667
ENSG00000106688	H0Y7R2
ENSG00000106688	P43005
ENSG00000106689	H0YM35
ENSG00000106689	H7C0H1
ENSG00000106689	P50458
ENSG00000106689	U3KQT5
ENSG00000106692	H7C3W5
ENSG00000106692	I7HPB4
ENSG00000106692	O75072
ENSG00000106692	R4GMU0
ENSG00000106701	A0A0A0MRS5
ENSG00000106701	A0A0C4DG97
ENSG00000106701	C9JD05
ENSG00000106701	F8W946
ENSG00000106701	Q8N450
ENSG00000106701	Q9BXM9
ENSG00000106714	A6NC89
ENSG00000106714	B1AM99
ENSG00000106714	B1AMA2
ENSG00000106714	F2Z2X6
ENSG00000106714	Q9BZ76
ENSG00000106723	Q9Y657
ENSG00000106733	B3KN26
ENSG00000106733	Q5W125
ENSG00000106733	Q9NWW6
ENSG00000106771	F8WBJ7
ENSG00000106771	H7C0G1
ENSG00000106771	Q9H330
ENSG00000106772	A0A088AWP5
ENSG00000106772	A0A0C4DFM3
ENSG00000106772	E9PDC2
ENSG00000106772	H7BZH9
ENSG00000106772	Q5JUB8
ENSG00000106772	Q5JUB9
ENSG00000106772	Q8WUY3
ENSG00000106772	X6R9J3
ENSG00000106780	Q9H1U4
ENSG00000106785	F2Z2M2
ENSG00000106785	Q14142
ENSG00000106789	Q92828
ENSG00000106799	B4DY26
ENSG00000106799	F8VRH6
ENSG00000106799	F8VVC4
ENSG00000106799	F8VXZ5
ENSG00000106799	F8W0K6
ENSG00000106799	F8W1R9
ENSG00000106799	H0YHS4
ENSG00000106799	P36897
ENSG00000106803	P60468
ENSG00000106803	S4R3B5
ENSG00000106804	P01031
ENSG00000106809	P20774
ENSG00000106809	Q5TBF5
ENSG00000106819	Q5TBF2
ENSG00000106819	Q9BXN1
ENSG00000106823	O94769
ENSG00000106823	Q5T9F3
ENSG00000106823	Q5T9F4
ENSG00000106829	A0A0A0MT79
ENSG00000106829	E7EQH3
ENSG00000106829	F8WAY5
ENSG00000106829	H0Y5S0
ENSG00000106829	H7C4E4
ENSG00000106829	H7C4P7
ENSG00000106829	H7C4W5
ENSG00000106829	Q04727
ENSG00000106829	Q5JSY7
ENSG00000106829	Q5JSY8
ENSG00000106829	Q5JSZ1
ENSG00000106829	Q5JSZ2
ENSG00000106852	H0YKH7
ENSG00000106852	H0YMH3
ENSG00000106852	H0YMY8
ENSG00000106852	Q9UPM6
ENSG00000106853	F2Z3J9
ENSG00000106853	F6XGT7
ENSG00000106853	Q14914
ENSG00000106853	Q5JVP2
ENSG00000106868	F8WAQ1
ENSG00000106868	H0Y6B2
ENSG00000106868	H0YCH6
ENSG00000106868	H3BLV4
ENSG00000106868	Q6UWL2
ENSG00000106948	Q7Z591
ENSG00000106976	A0A0D9SFB1
ENSG00000106976	A0A0D9SFE4
ENSG00000106976	A0A0D9SFP1
ENSG00000106976	A0A0U1RQP1
ENSG00000106976	A0A1B0GU67
ENSG00000106976	A0A1B0GUX5
ENSG00000106976	A0A1B0GVK6
ENSG00000106976	H7C5U0
ENSG00000106976	Q05193
ENSG00000106991	F5GX88
ENSG00000106991	P17813
ENSG00000106992	F8VRY5
ENSG00000106992	H0Y4J6
ENSG00000106992	H0YID2
ENSG00000106992	P00568
ENSG00000106992	Q5T9B7
ENSG00000106993	B1AL69
ENSG00000106993	Q7L3B6
ENSG00000107020	Q9HBL7
ENSG00000107021	Q9NVG8
ENSG00000107036	H0YFD4
ENSG00000107036	H0YFN7
ENSG00000107036	H0YGC4
ENSG00000107036	Q4ADV7
ENSG00000107077	A0A0A0MSR6
ENSG00000107077	B0QZ60
ENSG00000107077	C9J879
ENSG00000107077	F8WCN1
ENSG00000107077	Q9H3R0
ENSG00000107099	A2A369
ENSG00000107099	A2A370
ENSG00000107099	C9J613
ENSG00000107099	C9J7A3
ENSG00000107099	E9PDJ4
ENSG00000107099	E9PHZ4
ENSG00000107099	F8WC95
ENSG00000107099	Q8NF50
ENSG00000107104	Q14678
ENSG00000107104	Q5W0W2
ENSG00000107104	Q5W0W3
ENSG00000107105	A0A0A0MRX1
ENSG00000107105	B1AM48
ENSG00000107105	C9JB16
ENSG00000107105	Q12926
ENSG00000107130	P62166
ENSG00000107140	Q15569
ENSG00000107147	A0A0D9SEY3
ENSG00000107147	A0A0D9SFC8
ENSG00000107147	A0A0D9SFR1
ENSG00000107147	A0A0R4J2E0
ENSG00000107147	A0A1B0GW26
ENSG00000107147	A0A1B0GWC7
ENSG00000107147	C9J9Y7
ENSG00000107147	C9JAX7
ENSG00000107147	C9JBV2
ENSG00000107147	C9JYL2
ENSG00000107147	F8WC49
ENSG00000107147	Q5JUK3
ENSG00000107164	Q96I24
ENSG00000107165	C9JZ52
ENSG00000107165	E7EQI3
ENSG00000107165	P17643
ENSG00000107175	O43889
ENSG00000107185	Q92546
ENSG00000107186	A0A075B6R8
ENSG00000107186	B7ZB24
ENSG00000107186	F5H1U9
ENSG00000107186	F5H8D6
ENSG00000107186	F8WDQ8
ENSG00000107186	H0YF96
ENSG00000107186	H0YFZ6
ENSG00000107186	H0YGQ3
ENSG00000107186	H0YH70
ENSG00000107186	H3BM19
ENSG00000107186	O75970
ENSG00000107201	A2A376
ENSG00000107201	O95786
ENSG00000107223	O60869
ENSG00000107242	A0A0A0MRU3
ENSG00000107242	A0A0A0MSP5
ENSG00000107242	A0A0A0MT25
ENSG00000107242	O14986
ENSG00000107249	F8WEV9
ENSG00000107249	Q1PHJ2
ENSG00000107249	Q1PHJ8
ENSG00000107249	Q8NEA6
ENSG00000107262	A0A0U1RQD7
ENSG00000107262	A0A0U1RR89
ENSG00000107262	C9J9Y9
ENSG00000107262	C9JYK5
ENSG00000107262	F1LLU6
ENSG00000107262	J3QTA2
ENSG00000107262	Q99933
ENSG00000107263	H0Y4V2
ENSG00000107263	H0Y6R4
ENSG00000107263	Q13905
ENSG00000107263	Q5JUE9
ENSG00000107281	A0A087WYK7
ENSG00000107281	Q5SPY9
ENSG00000107281	Q9NQX5
ENSG00000107282	A0A0D9SFA9
ENSG00000107282	Q02410
ENSG00000107290	Q7Z333
ENSG00000107290	X6RI79
ENSG00000107295	Q99962
ENSG00000107317	H0Y4L4
ENSG00000107317	H0Y5A1
ENSG00000107317	P41222
ENSG00000107317	Q5SQ11
ENSG00000107331	A0A087WXK5
ENSG00000107331	A0A096LP90
ENSG00000107331	E9PGB2
ENSG00000107331	H0Y8C9
ENSG00000107331	H0Y8D6
ENSG00000107331	H0Y8E3
ENSG00000107331	H7C5M6
ENSG00000107331	J3QSS3
ENSG00000107331	Q9BZC7
ENSG00000107338	Q15464
ENSG00000107341	Q712K3
ENSG00000107362	Q5VST6
ENSG00000107371	Q9NQT5
ENSG00000107372	O76080
ENSG00000107372	Q5QPB1
ENSG00000107404	A0A087WWA7
ENSG00000107404	A0A0J9YWZ5
ENSG00000107404	A0A0J9YYK1
ENSG00000107404	O14640
ENSG00000107438	O00151
ENSG00000107443	Q5T5M9
ENSG00000107518	A0A087X0X7
ENSG00000107518	E9PL90
ENSG00000107518	H0YDQ9
ENSG00000107518	Q5VV63
ENSG00000107518	R4GMZ1
ENSG00000107521	H0Y4K4
ENSG00000107521	Q5TAA8
ENSG00000107521	Q92902
ENSG00000107537	B1ALH6
ENSG00000107537	C9IYS5
ENSG00000107537	C9JR86
ENSG00000107537	O14832
ENSG00000107551	Q5T737
ENSG00000107551	Q5T739
ENSG00000107551	Q9H2L5
ENSG00000107551	R4GNA4
ENSG00000107551	V9GYK1
ENSG00000107554	A0A1B0GTX1
ENSG00000107554	A0A1C7CYY6
ENSG00000107554	Q6XZF7
ENSG00000107560	Q7L804
ENSG00000107562	P48061
ENSG00000107566	B0QZ43
ENSG00000107566	O75477
ENSG00000107581	Q14152
ENSG00000107593	E9PRD1
ENSG00000107593	H0YDN7
ENSG00000107593	H0YET4
ENSG00000107593	Q9P0L9
ENSG00000107625	A0A087WVC1
ENSG00000107625	Q9BQ39
ENSG00000107625	S4R3G6
ENSG00000107625	S4R3V4
ENSG00000107643	A6NF29
ENSG00000107643	C9J762
ENSG00000107643	C9JWQ4
ENSG00000107643	P45983
ENSG00000107651	A0A0C4DH82
ENSG00000107651	H7C0V8
ENSG00000107651	H7C4C4
ENSG00000107651	Q9Y6Y8
ENSG00000107669	B4DK25
ENSG00000107669	B4E107
ENSG00000107669	F5GXE4
ENSG00000107669	H0Y5C2
ENSG00000107669	O95260
ENSG00000107669	Q5SQQ1
ENSG00000107672	Q9NXX6
ENSG00000107679	Q5RGS4
ENSG00000107679	Q9HB21
ENSG00000107679	R4GMZ9
ENSG00000107719	Q9ULE6
ENSG00000107731	Q8IZJ1
ENSG00000107736	A0A087WWD9
ENSG00000107736	A0A087WYR8
ENSG00000107736	A0A087X097
ENSG00000107736	A0A0A0MQS6
ENSG00000107736	A0A0A0MS94
ENSG00000107736	B1AVV0
ENSG00000107736	G8JLI8
ENSG00000107736	Q8N5B3
ENSG00000107736	Q9H251
ENSG00000107736	R4GN92
ENSG00000107738	Q9H7M9
ENSG00000107738	R4GNB4
ENSG00000107742	F5H283
ENSG00000107742	Q92563
ENSG00000107745	A0A0U1RRK1
ENSG00000107745	E9PQV6
ENSG00000107745	F6XEV2
ENSG00000107745	Q9BPX6
ENSG00000107745	S4R3D7
ENSG00000107745	S4R3V1
ENSG00000107745	S4R3W3
ENSG00000107758	P16298
ENSG00000107758	Q5F2F8
ENSG00000107758	Q5F2G0
ENSG00000107771	Q9H7U1
ENSG00000107779	A0A087X0P8
ENSG00000107779	P36894
ENSG00000107789	Q9UNW1
ENSG00000107796	F6QUT6
ENSG00000107796	F6UVQ4
ENSG00000107796	P62736
ENSG00000107798	A0A0A0MT32
ENSG00000107798	P38571
ENSG00000107798	Q5T073
ENSG00000107798	Q5T770
ENSG00000107815	Q96RR1
ENSG00000107816	B1AL11
ENSG00000107816	B1AL12
ENSG00000107816	B1AL13
ENSG00000107816	Q9BRK4
ENSG00000107816	S4R3W7
ENSG00000107819	A0A0A0MS41
ENSG00000107819	A0A1P0AYU5
ENSG00000107819	Q9BWM7
ENSG00000107819	S4R3N9
ENSG00000107829	P57775
ENSG00000107833	O75607
ENSG00000107854	Q9H2K2
ENSG00000107862	Q92538
ENSG00000107863	A0A087WW76
ENSG00000107863	A0A1B0GTZ9
ENSG00000107863	A0A1B0GV73
ENSG00000107863	A0A1B0GW11
ENSG00000107863	E7ESW5
ENSG00000107863	F8W9U9
ENSG00000107863	H0Y468
ENSG00000107863	H0Y5T2
ENSG00000107863	Q5JSD8
ENSG00000107863	Q5T5U3
ENSG00000107864	Q8NE35
ENSG00000107872	A0A0C4DFV0
ENSG00000107872	Q9H469
ENSG00000107872	X6RCZ8
ENSG00000107872	X6RGT4
ENSG00000107872	X6RHD7
ENSG00000107872	X6RJB2
ENSG00000107874	Q9H467
ENSG00000107882	Q9UMX1
ENSG00000107890	E7ESJ3
ENSG00000107890	H0Y4T9
ENSG00000107890	Q9UPS8
ENSG00000107897	A0A087X0B8
ENSG00000107897	B7Z2R7
ENSG00000107897	Q5T8D3
ENSG00000107897	Q5T8E0
ENSG00000107897	X6RDD7
ENSG00000107902	Q5T1Z0
ENSG00000107902	Q9H008
ENSG00000107929	A0A087X183
ENSG00000107929	B5MCU2
ENSG00000107929	H0Y4V9
ENSG00000107929	H0Y641
ENSG00000107929	Q92615
ENSG00000107929	V9GYI5
ENSG00000107929	X6RCG6
ENSG00000107937	Q5T3R7
ENSG00000107937	Q9BZE4
ENSG00000107938	E9PJ07
ENSG00000107938	H0Y353
ENSG00000107938	H0YCQ0
ENSG00000107938	H0YCS2
ENSG00000107938	Q3B7T1
ENSG00000107949	Q9P287
ENSG00000107951	Q5T851
ENSG00000107951	Q5T852
ENSG00000107951	Q9NVV4
ENSG00000107954	O76050
ENSG00000107954	X6RBV8
ENSG00000107954	X6RLA8
ENSG00000107957	H0Y507
ENSG00000107957	Q5TCZ1
ENSG00000107959	A0A0A0MRX9
ENSG00000107959	B1APQ0
ENSG00000107959	B1APQ1
ENSG00000107959	H0Y4F7
ENSG00000107959	H0Y7L7
ENSG00000107959	Q5JRX3
ENSG00000107960	Q9H668
ENSG00000107968	P41279
ENSG00000107968	Q5T853
ENSG00000107968	Q5T854
ENSG00000107968	Q5T857
ENSG00000108010	O76003
ENSG00000108018	A0A087WTI0
ENSG00000108018	A0A087WTQ9
ENSG00000108018	A0A0A0MRC2
ENSG00000108018	H7C2U3
ENSG00000108018	Q8WY21
ENSG00000108018	X6R7D6
ENSG00000108021	A0A1D5RMU0
ENSG00000108021	J3KPH3
ENSG00000108021	Q5VWN6
ENSG00000108039	Q5T6H2
ENSG00000108039	Q5T6H3
ENSG00000108039	Q5T6H7
ENSG00000108039	Q9NQW7
ENSG00000108055	Q9UQE7
ENSG00000108061	Q9UQ13
ENSG00000108061	X6RI37
ENSG00000108064	H7BYN3
ENSG00000108064	Q00059
ENSG00000108091	Q16204
ENSG00000108094	A0A0A0MTN0
ENSG00000108094	Q13617
ENSG00000108094	Q5T2B5
ENSG00000108094	Q5T2B7
ENSG00000108100	Q8ND76
ENSG00000108100	R4GN48
ENSG00000108100	R4GNF3
ENSG00000108106	K7EM75
ENSG00000108106	K7EPJ1
ENSG00000108106	Q16763
ENSG00000108107	H0YKD8
ENSG00000108107	H0YLP6
ENSG00000108107	H0YMF4
ENSG00000108107	P46779
ENSG00000108175	A0A087WYE6
ENSG00000108175	F6WR09
ENSG00000108175	Q9ULJ6
ENSG00000108176	Q9UKB3
ENSG00000108176	S4R368
ENSG00000108176	S4R3E2
ENSG00000108176	S4R3W0
ENSG00000108179	H0Y548
ENSG00000108179	P30405
ENSG00000108179	R4GN99
ENSG00000108187	A0A0C4DFS0
ENSG00000108187	P30039
ENSG00000108187	V9GY00
ENSG00000108219	A6NEP9
ENSG00000108219	H7BXY6
ENSG00000108219	Q8NG11
ENSG00000108231	A0A0D9SFE3
ENSG00000108231	A0A0D9SFH6
ENSG00000108231	A0A0D9SFS5
ENSG00000108231	A0A0D9SFU4
ENSG00000108231	A0A1B0GTM5
ENSG00000108231	A0A1B0GUD3
ENSG00000108231	A0A1B0GV33
ENSG00000108231	A0A1B0GVF6
ENSG00000108231	A0A1B0GVP2
ENSG00000108231	A0A1B0GWB4
ENSG00000108231	O95970
ENSG00000108239	O60347
ENSG00000108255	J3QRT1
ENSG00000108255	P05813
ENSG00000108256	Q7Z417
ENSG00000108262	A0A0C4DGN6
ENSG00000108262	E7EVC2
ENSG00000108262	J3QL89
ENSG00000108262	J3QLH1
ENSG00000108262	J3QQI0
ENSG00000108262	J3QRU8
ENSG00000108262	K7EIX6
ENSG00000108262	K7EN79
ENSG00000108262	Q9Y2X7
ENSG00000108298	J3KTE4
ENSG00000108298	J3QL15
ENSG00000108298	J3QR09
ENSG00000108298	P84098
ENSG00000108306	J3KTA1
ENSG00000108306	J3QKL3
ENSG00000108306	Q96IG2
ENSG00000108309	A0A087X0V8
ENSG00000108309	Q59EK9
ENSG00000108312	E9PKP7
ENSG00000108312	E9PLT2
ENSG00000108312	E9PMM2
ENSG00000108312	H0YDH7
ENSG00000108312	P17480
ENSG00000108342	J3KTH8
ENSG00000108342	J3QRD4
ENSG00000108342	J3QRX2
ENSG00000108342	P09919
ENSG00000108342	Q8N4W3
ENSG00000108344	F5H8K4
ENSG00000108344	H0YGV8
ENSG00000108344	O43242
ENSG00000108349	J3KSY7
ENSG00000108349	J3QSC4
ENSG00000108349	K7EQ38
ENSG00000108349	O15234
ENSG00000108352	A0A087WVW6
ENSG00000108352	A0A087X280
ENSG00000108352	F5GXC6
ENSG00000108352	F5GY17
ENSG00000108352	F5GYJ3
ENSG00000108352	F5H2D5
ENSG00000108352	F5H582
ENSG00000108352	Q9UHV5
ENSG00000108370	A0A1B0GVU3
ENSG00000108370	E9PD91
ENSG00000108370	J3QL70
ENSG00000108370	O75916
ENSG00000108375	J3KSE3
ENSG00000108375	Q68DV7
ENSG00000108379	P56703
ENSG00000108381	I3L0T3
ENSG00000108381	I3L4M0
ENSG00000108381	P45381
ENSG00000108384	A0A087WZ35
ENSG00000108384	E9PI66
ENSG00000108384	H7C1R0
ENSG00000108384	H7C2Q5
ENSG00000108384	J3QKK3
ENSG00000108384	J3QLB5
ENSG00000108384	J3QLQ2
ENSG00000108384	J3QR58
ENSG00000108384	O43502
ENSG00000108384	Q7KZJ0
ENSG00000108387	J3KS26
ENSG00000108387	J3KS85
ENSG00000108387	J3KSZ7
ENSG00000108387	J3QLA8
ENSG00000108387	J3QLR2
ENSG00000108387	J3QRS4
ENSG00000108387	J3QRT6
ENSG00000108387	J3QRU3
ENSG00000108387	O43236
ENSG00000108389	J3KT95
ENSG00000108389	J3QKV8
ENSG00000108389	J3QLB9
ENSG00000108389	J3QR65
ENSG00000108389	J3QRJ2
ENSG00000108389	J3QS98
ENSG00000108389	Q9NYA4
ENSG00000108395	J3KS72
ENSG00000108395	J3KT32
ENSG00000108395	J3KT90
ENSG00000108395	J3QRK3
ENSG00000108395	J3QSA0
ENSG00000108395	J3QSF6
ENSG00000108395	J3QSH5
ENSG00000108395	O94972
ENSG00000108406	F5H625
ENSG00000108406	J3KS08
ENSG00000108406	J3KSW6
ENSG00000108406	J3KSX9
ENSG00000108406	J3KTK0
ENSG00000108406	Q8IX18
ENSG00000108423	K7EKE2
ENSG00000108423	K7EMW6
ENSG00000108423	K7EPQ0
ENSG00000108423	K7EQN9
ENSG00000108423	Q9UJT1
ENSG00000108424	J3KS06
ENSG00000108424	J3KTM9
ENSG00000108424	J3QKQ5
ENSG00000108424	J3QR48
ENSG00000108424	J3QRG4
ENSG00000108424	Q14974
ENSG00000108433	I3L0K1
ENSG00000108433	I3L1K7
ENSG00000108433	I3L3V4
ENSG00000108433	I3L4Z6
ENSG00000108433	I3NI02
ENSG00000108433	O14653
ENSG00000108439	J3KS77
ENSG00000108439	J3QLF1
ENSG00000108439	J3QQV6
ENSG00000108439	J3QQZ9
ENSG00000108439	Q9NVS9
ENSG00000108443	K7EIM2
ENSG00000108443	K7EMM2
ENSG00000108443	K7ER06
ENSG00000108443	P23443
ENSG00000108448	C9JWX7
ENSG00000108448	I3L1X9
ENSG00000108448	I3L2F3
ENSG00000108448	I3L3K9
ENSG00000108448	J3KSX4
ENSG00000108448	Q309B1
ENSG00000108465	J3KRI2
ENSG00000108465	J3KRK4
ENSG00000108465	J3KS63
ENSG00000108465	J3KSD0
ENSG00000108465	J3KTA5
ENSG00000108465	J3QL86
ENSG00000108465	J3QL95
ENSG00000108465	J3QQS7
ENSG00000108465	J3QQY1
ENSG00000108465	J3QRM1
ENSG00000108465	J3QRX0
ENSG00000108465	J3QS62
ENSG00000108465	Q96JB5
ENSG00000108468	B5MD17
ENSG00000108468	C9JWS9
ENSG00000108468	J3KS05
ENSG00000108468	K7ELA4
ENSG00000108468	P83916
ENSG00000108469	J3KRM6
ENSG00000108469	J3KS37
ENSG00000108469	J3KSL7
ENSG00000108469	J3KSV9
ENSG00000108469	J3KTQ2
ENSG00000108469	J3QLU0
ENSG00000108469	O94762
ENSG00000108474	A0A096LPK2
ENSG00000108474	A8MTV0
ENSG00000108474	B4DJK6
ENSG00000108474	J3KSD1
ENSG00000108474	J3QLG8
ENSG00000108474	J3QQI7
ENSG00000108474	M0QYT4
ENSG00000108474	Q9Y2B2
ENSG00000108479	K7EII7
ENSG00000108479	K7ERJ9
ENSG00000108479	K7ERN9
ENSG00000108479	P51570
ENSG00000108506	J3KMZ7
ENSG00000108506	J3KRH0
ENSG00000108506	Q9H0H0
ENSG00000108509	I3L146
ENSG00000108509	I3L2A1
ENSG00000108509	I3L3V0
ENSG00000108509	I3L3W6
ENSG00000108509	O94983
ENSG00000108510	J3QRB7
ENSG00000108510	Q9UHV7
ENSG00000108518	I3L3D5
ENSG00000108518	K7EJ44
ENSG00000108518	P07737
ENSG00000108523	I3L0L6
ENSG00000108523	I3L0V7
ENSG00000108523	I3L1K4
ENSG00000108523	I3L2D4
ENSG00000108523	I3L2Y3
ENSG00000108523	I3L462
ENSG00000108523	K7EN24
ENSG00000108523	Q9H6Y7
ENSG00000108528	I3L1P8
ENSG00000108528	Q02978
ENSG00000108551	Q9Y272
ENSG00000108557	A8MXE8
ENSG00000108557	J3QLL5
ENSG00000108557	J3QR08
ENSG00000108557	Q7Z5J4
ENSG00000108559	I3L245
ENSG00000108559	I3L2W3
ENSG00000108559	I3L4K7
ENSG00000108559	J3KMX1
ENSG00000108559	Q99567
ENSG00000108561	A0A0G2JLC0
ENSG00000108561	I3L3B0
ENSG00000108561	I3L3Q7
ENSG00000108561	Q07021
